Date,User,Tweet,text,tokenize_text,polarity
2014-05-05 07:48:34+00:00,INCIndia,"#RahulGandhi addressing women connected with Self Help Groups in Amethi, yesterday http://t.co/v3wM9e9C4t",addressing women connected with self help groups in amethi yesterday,addressing woman connected self help group amethi yesterday,0.0
2014-05-05 07:46:45+00:00,INCIndia,#RahulGandhi in Amethi : Scenes from the Raniganj public meeting held yesterday http://t.co/iDgGXIlsMq,in amethi  scenes from the raniganj public meeting held yesterday,amethi scene raniganj public meeting held yesterday,0.0
2014-05-05 06:58:46+00:00,INCIndia,"कुछ ऐसे हुआ अमेठी में विकास का स्वागत 

#VoteCongress https://t.co/kC2KL9RLSq",something like this happened in fish whose welcome,something like happened fish whose welcome,0.8
2014-05-05 05:23:29+00:00,INCIndia,"हमारा रिश्ता राजनैतिक रिश्ता नहीं है, यह प्यार का रिश्ता है : राहुल गांधी 
#Amethi https://t.co/HHx753G7hn",Our relationship is not a political relationship it is a relationship of love asshole,Our relationship political relationship relationship love asshole,0.25
2014-05-05 05:18:22+00:00,INCIndia,"Till the time I am alive, I will always be in Amethi : #RahulGandhi https://t.co/bGASmmjHpg",till the time i am alive i will always be in amethi,till time alive always amethi,0.1
2014-05-05 05:10:32+00:00,INCIndia,How Ecolibrium Energy is linked to #Snoopgate  http://t.co/zHMxyJKSOz  BJP needs to answer these questions (2/2) http://t.co/xtrmz85ZkL,how ecolibrium energy is linked to     bjp needs to answer these questions 22,ecolibrium energy linked bjp need answer question 22,0.0
2014-05-05 05:09:30+00:00,INCIndia,"How Ecolibrium Energy is linked to #Snoopgate 
http://t.co/zHMxyJKSOz 
BJP needs to answer these questions (1/2) http://t.co/MrY22rSYpc","how ecolibrium energy is linked to  
 
bjp needs to answer these questions 12",ecolibrium energy linked bjp need answer question 12,0.0
2014-05-04 16:13:51+00:00,INCIndia,LIVE from Amethi: #RahulGandhi addressing women Self Help Groups http://t.co/f3h5RXGsnb,live from amethi  addressing women self help groups,live amethi addressing woman self help group,0.13636363636363635
2014-05-04 16:12:41+00:00,INCIndia,LIVE from Amethi: #RahulGandhi addressing women connected to Self Help Groups http://t.co/fKohkKGOoL,live from amethi  addressing women connected to self help groups,live amethi addressing woman connected self help group,0.13636363636363635
2014-05-04 16:04:27+00:00,INCIndia,LIVE from Amethi: Priyanka Gandhi addressing women connected through Self Help Groups here http://t.co/WW4vNVig0r,live from amethi priyanka gandhi addressing women connected through self help groups here,live amethi priyanka gandhi addressing woman connected self help group,0.13636363636363635
2014-05-04 15:58:08+00:00,INCIndia,LIVE from Amethi: Priyanka Gandhi interacting with women Self Help Groups http://t.co/izgmHGs2eZ,live from amethi priyanka gandhi interacting with women self help groups,live amethi priyanka gandhi interacting woman self help group,0.13636363636363635
2014-05-04 15:52:28+00:00,INCIndia,LIVE from Amethi: #RahulGandhi and Priyanka Gandhi meeting women connected through Self Help Groups http://t.co/oE7GYFAuo4,live from amethi  and priyanka gandhi meeting women connected through self help groups,live amethi priyanka gandhi meeting woman connected self help group,0.13636363636363635
2014-05-04 15:51:26+00:00,INCIndia,Happening now: #RahulGandhi and Priyanka Gandhi meeting women connected through Self Help Groups in Amethi http://t.co/LGbeJh4RBJ,happening now  and priyanka gandhi meeting women connected through self help groups in amethi,happening priyanka gandhi meeting woman connected self help group amethi,0.0
2014-05-04 15:42:58+00:00,INCIndia,Meet @BJP4India candidate Shri Brij Bhushan Saran Singh as he shares space with Shri Advani and Dawood in CBI files http://t.co/EU3QdUUkY7,meet  candidate shri brij bhushan saran singh as he shares space with shri advani and dawood in cbi files,meet candidate shri brij bhushan saran singh share space shri advani dawood cbi file,0.0
2014-05-04 15:04:06+00:00,INCIndia,Smt. Gandhi condoled the death of the passengers and conveyed her heartfelt sympathies to the bereaved. (2/2),smt gandhi condoled the death of the passengers and conveyed her heartfelt sympathies to the bereaved 22,smt gandhi condoled death passenger conveyed heartfelt sympathy bereaved 22,0.0
2014-05-04 15:03:13+00:00,INCIndia,Congress President expressed deep shock over the loss of lives caused when Diva-Sawantwadi Express derailed this morning near Raigad (1/2),congress president expressed deep shock over the loss of lives caused when divasawantwadi express derailed this morning near raigad 12,congress president expressed deep shock loss life caused divasawantwadi express derailed morning near raigad 12,0.05
2014-05-04 12:43:11+00:00,INCIndia,#RahulGandh's Jan Sampark Abhiyan in Amethi today http://t.co/y9lkQ2maJX,Public Contact Campaign in Amethi Today,Public Contact Campaign Amethi Today,0.0
2014-05-04 12:39:11+00:00,INCIndia,Scenes from #RahulGandhi's Jan Sampark Abhiyan in Amethi today http://t.co/CN4w8kOHnL,Scenes from Jan Sampark Abhiyan in Amethi today,Scenes Jan Sampark Abhiyan Amethi today,0.0
2014-05-04 12:37:35+00:00,INCIndia,Rahul Gandhi and Priyanka Gandhi during a road show in Amethi http://t.co/TYb7cSw27O,Rahul Gandhi and Priyanka Gandhi during a road show in Amethi,Rahul Gandhi Priyanka Gandhi road show Amethi,0.0
2014-05-04 10:25:16+00:00,INCIndia,"#RahulGandhi addressing a Maha Chaupal in Raniganj, Amethi just now http://t.co/hz9fcAv6L9",Addressing A Maha Chaupal In Raniganj Amethi Just Now,Addressing A Maha Chaupal In Raniganj Amethi Just Now,0.0
2014-05-04 10:09:06+00:00,INCIndia,Happening Now- #RahulGandhi addressing a public meeting in Raniganj in Amethi. Lot of enthusiastic support http://t.co/hKJcHMXtTI,happening now  addressing a public meeting in raniganj in amethi lot of enthusiastic support,happening addressing public meeting raniganj amethi lot enthusiastic support,0.3
2014-05-04 10:08:12+00:00,INCIndia,Happening Now- #RahulGandhi addressing a public meeting in Raniganj in Amethi http://t.co/WINbuQ1ucC,happening now  addressing a public meeting in raniganj in amethi,happening addressing public meeting raniganj amethi,0.0
2014-05-04 09:21:40+00:00,INCIndia,"Scenes from Kullu, Himachal Pradesh where Smt. Sonia Gandhi addressed a rally today http://t.co/FQzt5wj6JE",scenes from kullu himachal pradesh where smt sonia gandhi addressed a rally today,scene kullu himachal pradesh smt sonia gandhi addressed rally today,0.0
2014-05-04 08:03:24+00:00,INCIndia,Rahul Gandhi: Har 5 saal baad naya chehra aata hai. Log aatey hain phir bhaag jaatey hain. Koi dobara Amethi nahi aata,Rahul Gandhi every 5 years a new face comes people come then run away no one comes to Amethi again,Rahul Gandhi every 5 year new face come people come run away one come Amethi,0.13636363636363635
2014-05-04 08:01:35+00:00,INCIndia,"Rahul Gandhi: Jab tak main zinda hoon, yahan aata rahunga, mera chehra aapko dikhta rahega,koshish yehi rahegi ki Amethi ko aagey le jaye","Rahul Gandhi, as long as I am alive, I will keep coming here, my face will be visible to you, I will keep trying to take Amethi forward.",Rahul Gandhi long I alive I keep coming face visible I keep trying take Amethi forward ,0.025
2014-05-04 08:00:41+00:00,INCIndia,Scenes from #RahulGandhi's public meeting happening now at Tiker Mafi village in Amethi http://t.co/d2z3Z540dp,scenes from  public meeting happening now at tiker mafi village in amethi,scene public meeting happening tiker mafi village amethi,0.0
2014-05-04 07:49:16+00:00,INCIndia,When #RahulGandhi stopped for a tea break in Amethi http://t.co/KHNjdomuvv,when  stopped for a tea break in amethi,stopped tea break amethi,0.0
2014-05-04 07:48:07+00:00,INCIndia,#RahulGandhi's Jan Sampark Abhiyan continues in Amethi today. The enthusiasm seen yesterday! http://t.co/4cflkja8Q8,jan sampark abhiyan continues in amethi today the enthusiasm seen yesterday,jan sampark abhiyan continues amethi today enthusiasm seen yesterday,0.0
2014-05-04 07:44:03+00:00,INCIndia,"Snapshots of #RahulGandhi's Jan Sampark Abhiyan in Amethi, held yesterday http://t.co/crtaJKHpJF",Snapshots of public outreach campaign in Amethi held yesterday,Snapshots public outreach campaign Amethi held yesterday,0.0
2014-05-04 07:41:23+00:00,INCIndia,"#RahulGandhi received a warm welcome from the people of Amethi, yesterday http://t.co/y4ZBhL8XoJ",received a warm welcome from the people of amethi yesterday,received warm welcome people amethi yesterday,0.7
2014-05-04 07:38:05+00:00,INCIndia,Scenes from #RahulGandhi's Jan Sampark Abhiyan in Amethi yesterday http://t.co/V7zPKfSenJ,scenes from  jan sampark abhiyan in amethi yesterday,scene jan sampark abhiyan amethi yesterday,0.0
2014-05-04 07:27:37+00:00,INCIndia,“@INCLiveTweets: #RahulGandhi's road show will start at 2:30pm from Jaise to Salon in #Amethi”,road show will start at 2 30 pm from jais to salon in,road show start 2 30 pm jais salon,0.0
2014-05-04 07:10:01+00:00,INCIndia,“@AkhileshPSingh: Rahul Gandhi at Hathkil village in Amethi http://t.co/3BJfl6DqMx”,Rahul Gandhi at Hathkil Village in Amethi,Rahul Gandhi Hathkil Village Amethi,0.0
2014-05-04 07:08:28+00:00,INCIndia,"Kullu, Himachal Pradesh: People gathered at Smt. Sonia Gandhi's public meeting today http://t.co/snjueIo8q0",kullu himachal pradesh people gathered at smt sonia gandhis public meeting today,kullu himachal pradesh people gathered smt sonia gandhi public meeting today,0.0
2014-05-04 07:00:47+00:00,INCIndia,Rahul Gandhi interacting with people in Amethi today http://t.co/nCrXPMDWqq,rahul gandhi interacting with people in amethi today,rahul gandhi interacting people amethi today,0.0
2014-05-04 06:21:55+00:00,INCIndia,"Why MODI is Model of Dividing India? 
Read : http://t.co/ySZhHxggKt","why modi is model of dividing india 
read",modi model dividing india read,0.0
2014-05-04 05:21:42+00:00,INCIndia,"Defeat the politics of hatred. 
Vote for #Congress. http://t.co/xcjMrWB1VX","defeat the politics of hatred 
vote for",defeat politics hatred vote,0.0
2014-05-04 04:48:59+00:00,INCIndia,“@KBByju: #RahulGandhi in Amethi http://t.co/QzNmC6E3OC”,in amethi,amethi,0.0
2014-05-03 17:33:42+00:00,INCIndia,"Link Between NDFB-Songbijit and the BJP.
NDFB-S killed atleast 32 people in #Assam 
http://t.co/48WHlzrjls http://t.co/M4iXIKdIBI","link between ndfb songbijit and the bjp
ndfb killed at least 32 people in",link ndfb songbijit bjp ndfb killed least 32 people,-0.25
2014-05-03 15:02:06+00:00,INCIndia,"We won't support any front, we will get full numbers: Rahul Gandhi in Amethi http://t.co/9iOL0LAKwi",we don't support any font we will get full number rahul gandhi in amethi,support font get full number rahul gandhi amethi,0.35
2014-05-03 14:54:11+00:00,INCIndia,"Anyone is free to come and campaign here, as far as I know we have done a lot of work here: Rahul Gandhi in Amethi",anyone is free to come and campaign here as far as i know we have done a lot of work here rahul gandhi in amethi,anyone free come campaign far know done lot work rahul gandhi amethi,0.25
2014-05-03 11:31:00+00:00,INCIndia,"""@AkhileshPSingh Rahul Gandhi with chaiwalla in Amethi http://t.co/i0V2BbFAPg""",Rahul Gandhi with Chaiwala in Amethi,Rahul Gandhi Chaiwala Amethi,0.0
2014-05-03 11:28:33+00:00,INCIndia,"RT""@AkhileshPSingh Rahul Gandhi taking tea and samosa in Amethi at tea stall http://t.co/a3HrEHNxPw""",rt rahul gandhi taking tea and samosa in amethi at tea stall,rt rahul gandhi taking tea samosa amethi tea stall,0.0
2014-05-03 11:19:44+00:00,INCIndia,Rahul Gandhi is having tea at a local tea stall in Amethi http://t.co/TEIqD9ov15,rahul gandhi is having tea at a local tea stall in amethi,rahul gandhi tea local tea stall amethi,0.0
2014-05-03 10:33:45+00:00,INCIndia,Rahul Gandhi is addressing a series of public meetings in Amethi today. http://t.co/kv1FJwqHZw,rahul gandhi is addressing a series of public meetings in amethi today,rahul gandhi addressing series public meeting amethi today,0.0
2014-05-03 10:21:04+00:00,INCIndia,"#RahulGandhi addressing a public rally in Salon, Amethi today http://t.co/keA3DWQeWq",addressing a public rally in salon amethi today,addressing public rally salon amethi today,0.0
2014-05-03 08:01:42+00:00,INCIndia,#RahulGandhi addressing a public meeting  in Amethi today http://t.co/mjbTQWKH0f,addressing a public meeting  in amethi today,addressing public meeting amethi today,0.0
2014-05-03 07:35:47+00:00,INCIndia,"The Opposition will run away after polls, perhaps they have already gone: #RahulGandhi in Amethi",the opposition will run away after polls perhaps they have already gone  in amethi,opposition run away poll perhaps already gone amethi,0.0
2014-05-03 07:34:54+00:00,INCIndia,"Only me, Priyanka ji and Sonia Gandhi would be there in Amethi, everybody else will come and go: #RahulGandhi in Amethi",only me priyanka ji and sonia gandhi would be there in amethi everybody else will come and go  in amethi,priyanka ji sonia gandhi would amethi everybody else come go amethi,0.0
2014-05-03 07:23:13+00:00,INCIndia,"I am giving you a speech, Have I spoken a single word filled with anger. They have anger in their speeches: #RahulGandhi in Amethi",i am giving you a speech have i spoken a single word filled with anger they have anger in their speeches  in amethi,giving speech spoken single word filled anger anger speech amethi,-0.2678571428571428
2014-05-03 07:21:51+00:00,INCIndia,"My relationship with you is not a political one,It is a relationship of heart.They want to separate this relationship of heart:#RahulGandhi",my relationship with you is not a political oneit is a relationship of heartthey want to separate this relationship of heart,relationship political oneit relationship heartthey want separate relationship heart,0.0
2014-05-03 07:20:54+00:00,INCIndia,"Those who come here give big speeches, know that my relationship between people and you is not a political one : #RahulGandhi in Amethi",those who come here give big speeches know that my relationship between people and you is not a political one   in amethi,come give big speech know relationship people political one amethi,0.0
